"","subID","N","sigma","H_true","H_subj","noise","lapse","H_subj_EST_avg","H_subj_EST_stder","noise_EST_avg","noise_EST_stder","lapse_EST_avg","lapse_EST_stder","pct_avg","pct_stder"
"20241","50_110_0.95_0.35_4.5_0.25",50,110,0.95,0.35,4.5,0.25,0.401408699738722,0.0861420475394335,1.29781416752709,0.990323764879513,0.249776031923726,0.0558182265861676,0.472,0.0191369334592098
"20251","50_110_0.95_0.35_5_0.25",50,110,0.95,0.35,5,0.25,0.505365978020508,0.0962752403589949,0.941134519538771,0.939256811063509,0.314815009121992,0.0514266382727629,0.49,0.0177012240631357
"20261","50_110_0.95_0.35_5.5_0.25",50,110,0.95,0.35,5.5,0.25,0.523835756633366,0.0721577252205429,1.79227584903796,0.994480218562306,0.123667804982785,0.0420727615856693,0.468,0.016918103387266
"20271","50_110_0.95_0.35_6_0.25",50,110,0.95,0.35,6,0.25,0.47571832609358,0.0971671541210381,2.39549434744491,1.06488774495589,0.174959224938093,0.0468990283479998,0.512,0.0256818137123443
"20281","50_110_0.95_0.4_0.01_0",50,110,0.95,0.4,0.01,0,0.33526819006318,0.0512003936442002,0.0104436216066298,0.00237883901818696,0.0499160566841216,0.0266260861295751,0.29,0.0193792558049982
"20291","50_110_0.95_0.4_0.5_0",50,110,0.95,0.4,0.5,0,0.259799698347517,0.0647483574459774,0.775837549469821,0.534989745407297,0.175740674926668,0.057084344070751,0.49,0.0227547308878347
"20301","50_110_0.95_0.4_1_0",50,110,0.95,0.4,1,0,0.273701147566258,0.0682663126541247,1.30474290584135,0.538413889118249,0.0732787466907937,0.045378688797707,0.462,0.0138082101181387
"20311","50_110_0.95_0.4_1.5_0",50,110,0.95,0.4,1.5,0,0.257777380054467,0.0986636163056961,2.40957118848859,0.927037801406871,0.0657377765941735,0.036125133272432,0.518,0.0286666666666667
"20321","50_110_0.95_0.4_2_0",50,110,0.95,0.4,2,0,0.459151958770835,0.103310919056892,0.342066480483916,0.232904720899612,0.237261648992933,0.0530959115096606,0.462,0.0196525372973116
"20331","50_110_0.95_0.4_2.5_0",50,110,0.95,0.4,2.5,0,0.422503284763094,0.0895397037206013,0.963069851263598,0.660578243731198,0.201106919506383,0.0660768340165457,0.484,0.0188089813062212
"20341","50_110_0.95_0.4_3_0",50,110,0.95,0.4,3,0,0.364435268624427,0.0700759510838101,0.407639917868736,0.189012200617602,0.158402885374202,0.0568245217199517,0.456,0.0238140947993223
"20351","50_110_0.95_0.4_3.5_0",50,110,0.95,0.4,3.5,0,0.583508963988433,0.0942846993688689,0.575648423714789,0.391572018278475,0.238228268267088,0.046569280707772,0.49,0.0332331828816387
"20361","50_110_0.95_0.4_4_0",50,110,0.95,0.4,4,0,0.486883179427109,0.0876552520346748,0.353793757152879,0.215336027477409,0.187612241360999,0.0585434685609015,0.48,0.0247655674946756
"20371","50_110_0.95_0.4_4.5_0",50,110,0.95,0.4,4.5,0,0.445234287869363,0.0941240174705079,1.62464243793598,1.08945720404092,0.191191869220458,0.0502833649356008,0.52,0.0190904280843685
"20381","50_110_0.95_0.4_5_0",50,110,0.95,0.4,5,0,0.488726175147509,0.116364435237616,0.455782184684703,0.333091071330492,0.279901243821853,0.0493219570776258,0.516,0.0256124969497314
"20391","50_110_0.95_0.4_5.5_0",50,110,0.95,0.4,5.5,0,0.584454052952595,0.0835612113486433,0.643137316237508,0.447529158551914,0.240761923948835,0.0524634688937017,0.512,0.0256818137123443
"20401","50_110_0.95_0.4_6_0",50,110,0.95,0.4,6,0,0.470123971284856,0.0789986623575648,1.92487610713098,1.2341428606863,0.150859219186794,0.0550238435327292,0.498,0.0241200700201674
"20411","50_110_0.95_0.4_0.01_0.05",50,110,0.95,0.4,0.01,0.05,0.430257248463355,0.015361964151889,0.0131505787675825,0.00788819694569928,0.0495494018050176,0.0136041049921267,0.318,0.0198774020211674
"20421","50_110_0.95_0.4_0.5_0.05",50,110,0.95,0.4,0.5,0.05,0.366485892213958,0.0998704749874361,1.04501245403066,0.689055477239694,0.170700880061023,0.0495522708352276,0.434,0.0240462517291619
"20431","50_110_0.95_0.4_1_0.05",50,110,0.95,0.4,1,0.05,0.473164140177843,0.0400329303332768,0.543030441919597,0.517136656677284,0.245308567310718,0.0542602237097702,0.476,0.025086516962969
"20441","50_110_0.95_0.4_1.5_0.05",50,110,0.95,0.4,1.5,0.05,0.501383603245401,0.103675694624274,1.2225380013488,0.444347508042498,0.182301212902355,0.0527083649870046,0.458,0.016983652270476
"20451","50_110_0.95_0.4_2_0.05",50,110,0.95,0.4,2,0.05,0.55159106378481,0.0788363836346029,0.394105113964325,0.262735134732205,0.219901142433633,0.0568921290613117,0.488,0.0255081686262787
"20461","50_110_0.95_0.4_2.5_0.05",50,110,0.95,0.4,2.5,0.05,0.423513529269643,0.0910665971244478,1.89388951804559,0.922553746281161,0.119487582151394,0.0595055078501374,0.486,0.0186309181499762
"20471","50_110_0.95_0.4_3_0.05",50,110,0.95,0.4,3,0.05,0.51642933505114,0.10063554373271,0.808804793960206,0.773493136168747,0.328937522425968,0.046634713395343,0.474,0.0282921268985639
"20481","50_110_0.95_0.4_3.5_0.05",50,110,0.95,0.4,3.5,0.05,0.448921776293423,0.121289607718026,1.02692594222831,0.997043974865164,0.291153609299172,0.0491799547700336,0.478,0.0281977146434088
"20491","50_110_0.95_0.4_4_0.05",50,110,0.95,0.4,4,0.05,0.503805581542881,0.109783438510391,1.58472246421627,0.756011283517325,0.250250773208423,0.0520248399850339,0.488,0.0317210060089875
"20501","50_110_0.95_0.4_4.5_0.05",50,110,0.95,0.4,4.5,0.05,0.381856268758542,0.0946322255041295,0.446068587592011,0.309781733689387,0.293171588236689,0.0532660264132939,0.52,0.0188561808316413
"20511","50_110_0.95_0.4_5_0.05",50,110,0.95,0.4,5,0.05,0.484867769961001,0.0873480753697235,1.32172154268273,0.902883437005455,0.174642841824895,0.0651531649255852,0.458,0.0231804515342849
"20521","50_110_0.95_0.4_5.5_0.05",50,110,0.95,0.4,5.5,0.05,0.604044109727218,0.0669020373085111,0.196936963589281,0.0958385688355154,0.208771069788695,0.0571199624275503,0.484,0.0168126936172247
"20531","50_110_0.95_0.4_6_0.05",50,110,0.95,0.4,6,0.05,0.364335094741994,0.090920456449373,1.17008975409685,0.540302336585679,0.218597376020679,0.0612929295415908,0.548,0.0181842422626478
"20541","50_110_0.95_0.4_0.01_0.1",50,110,0.95,0.4,0.01,0.1,0.353665861457801,0.0405961359962663,0.456110716504582,0.428625201881223,0.0669656595124663,0.0153160751890457,0.368,0.0231324687638633
"20551","50_110_0.95_0.4_0.5_0.1",50,110,0.95,0.4,0.5,0.1,0.250034611207632,0.0606180981608682,1.44865174368069,0.83508221499194,0.14438569591757,0.0534458608381229,0.472,0.0116237305161085
"20561","50_110_0.95_0.4_1_0.1",50,110,0.95,0.4,1,0.1,0.41739830874606,0.0898209621443371,1.04023967974731,0.552885688530886,0.150642908351561,0.0604221082938385,0.488,0.0174355957741627
"20571","50_110_0.95_0.4_1.5_0.1",50,110,0.95,0.4,1.5,0.1,0.380543760455089,0.0785632550285253,1.08483535147631,0.819617997783081,0.191478766314743,0.0494108497028772,0.468,0.0155492050529208
"20581","50_110_0.95_0.4_2_0.1",50,110,0.95,0.4,2,0.1,0.393150778397306,0.0583199675402873,0.388133595306913,0.257760221378878,0.236915559586037,0.0641043838512367,0.486,0.0217153299665364
"20591","50_110_0.95_0.4_2.5_0.1",50,110,0.95,0.4,2.5,0.1,0.462799426297167,0.0614090819395072,0.340179323107423,0.260770773360477,0.248576624307548,0.0585926802497213,0.522,0.0343122912865541
"20601","50_110_0.95_0.4_3_0.1",50,110,0.95,0.4,3,0.1,0.259893628380339,0.0654160290937035,0.845591800632444,0.690955186355738,0.281200683124742,0.059524405891687,0.458,0.0184872328318161
"20611","50_110_0.95_0.4_3.5_0.1",50,110,0.95,0.4,3.5,0.1,0.62625072644144,0.0896233582827205,0.653873144516521,0.300214002363657,0.189611903704313,0.0568721801694935,0.512,0.0265329983228432
"20621","50_110_0.95_0.4_4_0.1",50,110,0.95,0.4,4,0.1,0.448234271417773,0.0683587803309035,0.671900061050426,0.31426978856168,0.28796637365981,0.0641205739002421,0.474,0.0188679622641132
"20631","50_110_0.95_0.4_4.5_0.1",50,110,0.95,0.4,4.5,0.1,0.406851352561653,0.102889295045947,2.14314301972561,1.11593253826689,0.177089600758688,0.0552941057859766,0.522,0.0174992063312089
"20641","50_110_0.95_0.4_5_0.1",50,110,0.95,0.4,5,0.1,0.493066264035662,0.0716567127202244,0.0665561614969631,0.0429879876558816,0.309917384102361,0.0514705788978247,0.502,0.016983652270476
"20651","50_110_0.95_0.4_5.5_0.1",50,110,0.95,0.4,5.5,0.1,0.577245969120661,0.113796530884765,1.39655220461892,0.845854837950354,0.217339911888832,0.0599054918604418,0.512,0.0233238075793812
"20661","50_110_0.95_0.4_6_0.1",50,110,0.95,0.4,6,0.1,0.415004227520847,0.0736714014209555,1.08537280823116,0.735831020652766,0.16266321284768,0.0606051518348124,0.49,0.0251661147842358
"20671","50_110_0.95_0.4_0.01_0.15",50,110,0.95,0.4,0.01,0.15,0.408706571243994,0.0230404880415115,0.0157988087929646,0.00812998602812266,0.135237412277361,0.0196211064949569,0.35,0.0191485421551268
"20681","50_110_0.95_0.4_0.5_0.15",50,110,0.95,0.4,0.5,0.15,0.356609311230967,0.068546466475437,0.792861367811544,0.496243656843932,0.185882627019083,0.0523526890957201,0.444,0.0206128331116537
"20691","50_110_0.95_0.4_1_0.15",50,110,0.95,0.4,1,0.15,0.410077376437074,0.0725659677574349,0.40901495914911,0.38672453368588,0.231164091258745,0.0612808668444068,0.464,0.0271293199325011
"20701","50_110_0.95_0.4_1.5_0.15",50,110,0.95,0.4,1.5,0.15,0.419985895800234,0.0491599000132273,0.209338730626747,0.0948715638697425,0.267757954892436,0.0519811630286899,0.462,0.018
"20711","50_110_0.95_0.4_2_0.15",50,110,0.95,0.4,2,0.15,0.356732384111218,0.0742946714710299,1.10560366967933,0.743608750715063,0.156754613877103,0.0647191734531602,0.46,0.0236643191323985
"20721","50_110_0.95_0.4_2.5_0.15",50,110,0.95,0.4,2.5,0.15,0.495350843033747,0.0812089239256855,0.209685526001009,0.172939534516071,0.325441755160692,0.0403263595352164,0.484,0.0218682926224756
"20731","50_110_0.95_0.4_3_0.15",50,110,0.95,0.4,3,0.15,0.325488797647887,0.0737758333437008,0.86629943130289,0.603966894826415,0.187534817119844,0.0621367343031923,0.5,0.0173845397472071
"20741","50_110_0.95_0.4_3.5_0.15",50,110,0.95,0.4,3.5,0.15,0.459307472270125,0.0747460821286089,1.25938008508985,0.699549228392875,0.237752095405733,0.0494869528189027,0.474,0.014
"20751","50_110_0.95_0.4_4_0.15",50,110,0.95,0.4,4,0.15,0.585954508114695,0.0813357395962591,2.05962046413115,0.848237235031103,0.169232064380523,0.0598840662670135,0.524,0.0269649978882089
"20761","50_110_0.95_0.4_4.5_0.15",50,110,0.95,0.4,4.5,0.15,0.539306300040318,0.0826470913221586,0.593855646650244,0.515419967534423,0.309889193921545,0.047795383858969,0.466,0.0236737078727529
"20771","50_110_0.95_0.4_5_0.15",50,110,0.95,0.4,5,0.15,0.355993268188692,0.0702412283955318,0.289545264538696,0.120342962053686,0.223699563188935,0.0567853615197199,0.472,0.0266999791926677
"20781","50_110_0.95_0.4_5.5_0.15",50,110,0.95,0.4,5.5,0.15,0.546545817234413,0.100172491121393,0.761794433395996,0.75271976832353,0.297198759554949,0.0499870168646414,0.528,0.0344093010681705
"20791","50_110_0.95_0.4_6_0.15",50,110,0.95,0.4,6,0.15,0.557018826368785,0.0757210758119793,0.475017346402188,0.215366202952245,0.165386504832947,0.0580905943602348,0.524,0.0353773310971243
"20801","50_110_0.95_0.4_0.01_0.2",50,110,0.95,0.4,0.01,0.2,0.402808677003313,0.0368297911490956,0.00942795887247217,0.00578837050886551,0.153024755230468,0.0276875666698316,0.426,0.0245944889942623
"20811","50_110_0.95_0.4_0.5_0.2",50,110,0.95,0.4,0.5,0.2,0.261800283569415,0.0641613767295235,0.807468227228684,0.327091426789264,0.127517817423689,0.0440891426906959,0.506,0.0219190429636981
"20821","50_110_0.95_0.4_1_0.2",50,110,0.95,0.4,1,0.2,0.262121300214022,0.0726369200582534,1.09308635721329,0.494371170730261,0.245019025371553,0.0628628113400325,0.464,0.0303754286663854
"20831","50_110_0.95_0.4_1.5_0.2",50,110,0.95,0.4,1.5,0.2,0.454900169050161,0.0764439485060931,1.03020085343825,0.61644724028192,0.198485448061572,0.0606655848696338,0.494,0.026
"20841","50_110_0.95_0.4_2_0.2",50,110,0.95,0.4,2,0.2,0.505524532373601,0.123491497185258,1.95136169456655,1.22603082541396,0.210261262940557,0.0515918509862145,0.516,0.0269649978882089
"20851","50_110_0.95_0.4_2.5_0.2",50,110,0.95,0.4,2.5,0.2,0.462650661703238,0.0668294870059453,0.437333024891692,0.223021050629514,0.188947556234377,0.058252577187232,0.472,0.0235135894513979
"20861","50_110_0.95_0.4_3_0.2",50,110,0.95,0.4,3,0.2,0.479476684725676,0.0625408651435266,0.450060853843411,0.274438090768993,0.238796165039539,0.0633034490127872,0.506,0.0219190429636981
"20871","50_110_0.95_0.4_3.5_0.2",50,110,0.95,0.4,3.5,0.2,0.545239593606578,0.0674280658284307,0.801593150445741,0.408430276396277,0.200180201082051,0.0505390442031832,0.506,0.0328024389337135
"20881","50_110_0.95_0.4_4_0.2",50,110,0.95,0.4,4,0.2,0.571386596139111,0.102486691336487,2.80922980331583,1.11169944340038,0.201419417885114,0.0599067030914851,0.506,0.0231036312682179
"20891","50_110_0.95_0.4_4.5_0.2",50,110,0.95,0.4,4.5,0.2,0.445182395209331,0.0645364984279221,0.346702875255322,0.255699954190633,0.244946199421626,0.0480711994753063,0.49,0.0166666666666667
"20901","50_110_0.95_0.4_5_0.2",50,110,0.95,0.4,5,0.2,0.317633451548996,0.0633692169116424,0.66495770566324,0.492035675925584,0.180817560756018,0.062337024638068,0.46,0.0219089023002066
"20911","50_110_0.95_0.4_5.5_0.2",50,110,0.95,0.4,5.5,0.2,0.544582831149288,0.0572434036082153,0.603461709153331,0.464226655176391,0.158422055712934,0.0524103958744521,0.47,0.0251661147842358
"20921","50_110_0.95_0.4_6_0.2",50,110,0.95,0.4,6,0.2,0.370813600434371,0.115720864436456,0.618900224013205,0.289626022099692,0.262498367871827,0.056547700105057,0.532,0.0271947707391615
"20931","50_110_0.95_0.4_0.01_0.25",50,110,0.95,0.4,0.01,0.25,0.241753225358323,0.0619381518215506,0.355370874868183,0.151167283291076,0.164395500722023,0.0373753661828495,0.41,0.0166666666666667
"20941","50_110_0.95_0.4_0.5_0.25",50,110,0.95,0.4,0.5,0.25,0.56569093701708,0.0866730353793813,1.95378196321018,1.21308555400663,0.221458259350942,0.0605698269418827,0.466,0.0236737078727529
"20951","50_110_0.95_0.4_1_0.25",50,110,0.95,0.4,1,0.25,0.553995929953922,0.0769187212423361,0.451524995532699,0.3498973522009,0.306226328239854,0.0568738827030312,0.486,0.0200111080264048
"20961","50_110_0.95_0.4_1.5_0.25",50,110,0.95,0.4,1.5,0.25,0.492072387111324,0.0828382588258174,2.26141468824218,1.04738507118902,0.19369095249338,0.0662235835905062,0.512,0.0161107279647928
"20971","50_110_0.95_0.4_2_0.25",50,110,0.95,0.4,2,0.25,0.428650813879471,0.0705213680249274,0.164723962987022,0.0836464000017958,0.200370306853166,0.0655770667559671,0.496,0.0148473716342134
"20981","50_110_0.95_0.4_2.5_0.25",50,110,0.95,0.4,2.5,0.25,0.441803340379051,0.0747502020644381,1.19617925226367,0.785056976068423,0.223517867460435,0.0581866472061836,0.47,0.0278487980989406
"20991","50_110_0.95_0.4_3_0.25",50,110,0.95,0.4,3,0.25,0.538918255562795,0.11824802078104,0.734391972427531,0.396328879242267,0.244004526569455,0.0569127625820382,0.488,0.021540659228538
"21001","50_110_0.95_0.4_3.5_0.25",50,110,0.95,0.4,3.5,0.25,0.499145976169618,0.105761707080231,0.537188581852273,0.288517038658634,0.173451224966154,0.0494669657884992,0.528,0.0296947432684268
"21011","50_110_0.95_0.4_4_0.25",50,110,0.95,0.4,4,0.25,0.437800321243467,0.0780491894605141,0.112052722979246,0.0667418679054597,0.289153844802789,0.0582440061746309,0.478,0.0182452429112053
"21021","50_110_0.95_0.4_4.5_0.25",50,110,0.95,0.4,4.5,0.25,0.458355429023113,0.0852158527970064,1.12948787557273,0.629248039928768,0.0775306271451539,0.0364425978202296,0.482,0.0215921796542689
"21031","50_110_0.95_0.4_5_0.25",50,110,0.95,0.4,5,0.25,0.666185833879554,0.0966386196987231,1.77083588762207,1.12445731842465,0.255539153912989,0.0518179264339324,0.496,0.0135973853695808
"21041","50_110_0.95_0.4_5.5_0.25",50,110,0.95,0.4,5.5,0.25,0.382056816890024,0.0654749230018297,2.48381595441697,1.28212930978915,0.245387778922488,0.0564896033321979,0.488,0.0171787983023002
"21051","50_110_0.95_0.4_6_0.25",50,110,0.95,0.4,6,0.25,0.640461913116723,0.0903964315658426,0.296622522364545,0.264844073808764,0.346257604632312,0.0330910928027761,0.514,0.03373754914368
"21061","50_110_0.95_0.45_0.01_0",50,110,0.95,0.45,0.01,0,0.433485937351097,0.0155588391827831,0.0084237264252036,0.00416598100376063,0.00612293928582566,0.0031172910515574,0.302,0.0177513692742591
"21071","50_110_0.95_0.45_0.5_0",50,110,0.95,0.45,0.5,0,0.468615486031769,0.0733179640596504,0.498499877520466,0.26802819648614,0.176040239141963,0.0710641799312961,0.478,0.0224003968218819
"21081","50_110_0.95_0.45_1_0",50,110,0.95,0.45,1,0,0.456903149313855,0.078687531935304,0.722162958527025,0.687357749665853,0.261973647115974,0.0614080837940061,0.506,0.0242303757938483
"21091","50_110_0.95_0.45_1.5_0",50,110,0.95,0.45,1.5,0,0.439875945089207,0.0917290963188372,0.102692148993256,0.0890980051929447,0.211147675575324,0.057065922311741,0.502,0.0298812464413533
"21101","50_110_0.95_0.45_2_0",50,110,0.95,0.45,2,0,0.507907695094173,0.0748247724064942,0.985989559866092,0.959119911409121,0.223073566313861,0.0562106191210795,0.49,0.0225585657542515
"21111","50_110_0.95_0.45_2.5_0",50,110,0.95,0.45,2.5,0,0.367670937771716,0.0756211832777597,0.995408067276763,0.461486816599626,0.155092001968649,0.0624342513290261,0.486,0.0206666666666667
"21121","50_110_0.95_0.45_3_0",50,110,0.95,0.45,3,0,0.37332853092663,0.103035257857574,1.91691235130031,0.755124225872229,0.131336889695973,0.0526507296296317,0.502,0.0250244325054979
"21131","50_110_0.95_0.45_3.5_0",50,110,0.95,0.45,3.5,0,0.488876214228146,0.100053261761077,1.6153051377165,1.11320640144409,0.28097483550532,0.0501649143018613,0.476,0.0224697327284703
"21141","50_110_0.95_0.45_4_0",50,110,0.95,0.45,4,0,0.41093257528311,0.0875178739674181,0.787635727681619,0.714017482210302,0.234944646193929,0.057962597787691,0.454,0.0231036312682179
"21151","50_110_0.95_0.45_4.5_0",50,110,0.95,0.45,4.5,0,0.557454708920933,0.0654499068581428,0.234809049094554,0.179550743235581,0.303852021816126,0.0521112379455164,0.522,0.0213853532431273
"21161","50_110_0.95_0.45_5_0",50,110,0.95,0.45,5,0,0.498473027472178,0.106925446991808,0.868864188105219,0.546220322601795,0.186014883193136,0.0545176016310188,0.502,0.0225979350089044
"21171","50_110_0.95_0.45_5.5_0",50,110,0.95,0.45,5.5,0,0.492233610581039,0.0917281357120648,1.2150046724433,0.762868733704366,0.230766950420806,0.0499466572668319,0.478,0.0346987031457949
"21181","50_110_0.95_0.45_6_0",50,110,0.95,0.45,6,0,0.468268688589307,0.0599382688277655,0.521949478756699,0.327945351307612,0.256341085759646,0.0581954754988898,0.464,0.0262974438977547
"21191","50_110_0.95_0.45_0.01_0.05",50,110,0.95,0.45,0.01,0.05,0.460027797470487,0.00965049365896071,0.00691659807710008,0.00240946724511272,0.0356017556356285,0.0113388365210723,0.274,0.0136788563524555
"21201","50_110_0.95_0.45_0.5_0.05",50,110,0.95,0.45,0.5,0.05,0.305657274390779,0.0553115052909813,1.51657698979245,0.977681642050522,0.073686530294018,0.036423082353725,0.502,0.027398296784046
"21211","50_110_0.95_0.45_1_0.05",50,110,0.95,0.45,1,0.05,0.423687083654785,0.0793426052263217,1.12134798217439,0.558139641425717,0.190796212913226,0.0540379553661753,0.488,0.0283156807754604
"21221","50_110_0.95_0.45_1.5_0.05",50,110,0.95,0.45,1.5,0.05,0.406972981089891,0.0966193999027961,0.0877542719315221,0.0537141144297918,0.263252131984664,0.0552214042269303,0.524,0.0206128331116537
"21231","50_110_0.95_0.45_2_0.05",50,110,0.95,0.45,2,0.05,0.445341664904161,0.0833216044352417,1.63962179007355,0.761656205667524,0.242117235968331,0.0635704367767742,0.508,0.0233238075793812
"21241","50_110_0.95_0.45_2.5_0.05",50,110,0.95,0.45,2.5,0.05,0.561183741968081,0.0384102273168871,0.0389408833711029,0.0380217255754507,0.283347480490611,0.0536676903595786,0.484,0.0247296493213219
"21251","50_110_0.95_0.45_3_0.05",50,110,0.95,0.45,3,0.05,0.506309367672629,0.0914513643371094,0.562995768732568,0.290193556867673,0.182191950331731,0.0554566180047785,0.504,0.0201769946005621
"21261","50_110_0.95_0.45_3.5_0.05",50,110,0.95,0.45,3.5,0.05,0.4473007755783,0.0837035058583207,2.92495659798149,1.48084122315897,0.212936395896584,0.0580272435081046,0.492,0.022939534045447
"21271","50_110_0.95_0.45_4_0.05",50,110,0.95,0.45,4,0.05,0.566171536844677,0.0763260824889297,0.108778474016895,0.1044872163761,0.290876147564329,0.0480145492391753,0.5,0.027968235951204
